grid_id,local,visitor,total_local,total_visitor,OR
1628,93,3671,115506,3314402,0.7269410635037818
1629,368,5072,115506,3314402,2.081944805631248
1630,364,5024,115506,3314402,2.078989954584762
1631,229,6053,115506,3314402,1.0855890307730205
1635,6,369,115506,3314402,0.46657935905627823
1636,127,11229,115506,3314402,0.32453629743601936
1637,111,2409,115506,3314402,1.3221685324191295
1638,187,4275,115506,3314402,1.255180331889293
1639,285,4496,115506,3314402,1.8189434421394386
1640,58,2692,115506,3314402,0.618234982820856
1645,14,991,115506,3314402,0.40537318682891577
1646,52,1828,115506,3314402,0.8162586379988938
1647,125,2728,115506,3314402,1.3148199496866344
1648,11,422,115506,3314402,0.7479643042691285
1653,5,861,115506,3314402,0.1666354853772422
1654,82,1670,115506,3314402,1.4089579088148567
1655,26,1565,115506,3314402,0.47671590743194175
1656,5,224,115506,3314402,0.6405051469187748
1659,15,2521,115506,3314402,0.17073362107473886
1661,7,602,115506,3314402,0.3336584951390827
1663,30,927,115506,3314402,0.9286288214226897
1672,37,501,115506,3314402,2.11916433439633
1673,12,451,115506,3314402,0.7634934966375462
1674,12,338,115506,3314402,1.0187442810163707
1680,14,1084,115506,3314402,0.3705948599146269
1681,22,1516,115506,3314402,0.41641284485695546
1689,32,2502,115506,3314402,0.36699767331045385
1690,109,4917,115506,3314402,0.6361022439360913
1698,11,525,115506,3314402,0.6012208312410899
1699,911,25148,115506,3314402,1.0394786249469767
1700,150,7143,115506,3314402,0.602575190717369
1705,10,1329,115506,3314402,0.215911441549745
1708,8,407,115506,3314402,0.5640222227412504
1709,2589,40449,115506,3314402,1.8366436395633343
1710,8,524,115506,3314402,0.4380859630833757
1718,90,4517,115506,3314402,0.5717327324278282
1719,366,13130,115506,3314402,0.7998655592534476
1728,8,452,115506,3314402,0.5078695678223205
1766,10,499,115506,3314402,0.5750426970332887
