u_id,home,name
95835764,1639,OSNA
85721263,824,OSNA
54071015,1113,OSNA
60466313,615,OSNA
17485981,1459,OSNA
89365767,781,OSNA
4903404,387,OSNA
55627327,1563,OSNA
26540765,957,OSNA
50303154,354,OSNA
67406692,1092,OSNA
70623508,1604,OSNA
57971894,1655,OSNA
41139173,1131,OSNA
22918327,1398,OSNA
1353481,1401,OSNA
86528245,1039,OSNA
30234720,721,OSNA
98196851,1187,OSNA
15189377,1613,OSNA
58610902,1000,OSNA
33988376,1471,OSNA
53842600,1234,OSNA
99220559,644,OSNA
32443568,1213,OSNA
18627123,370,OSNA
21689305,1103,OSNA
1016069,1584,OSNA
47782537,1566,OSNA
86198737,735,OSNA
4488056,1471,OSNA
72887258,962,OSNA
6133470,1426,OSNA
24487666,1582,OSNA
32365284,898,OSNA
90934896,1236,OSNA
49013063,355,OSNA
49288677,646,OSNA
71348824,442,OSNA
95438443,597,OSNA
81940813,824,OSNA
25185735,1622,OSNA
78495835,842,OSNA
92380248,1172,OSNA
54499771,1153,OSNA
21551142,597,OSNA
85076113,812,OSNA
85567362,1562,OSNA
27359116,918,OSNA
83530584,579,OSNA
55216646,1563,OSNA
8376677,597,OSNA
52344825,1576,OSNA
30615562,1488,OSNA
35497477,778,OSNA
78308186,1471,OSNA
54486702,899,OSNA
72597146,1449,OSNA
70776991,1357,OSNA
12188897,777,OSNA
21402137,777,OSNA
13437751,1382,OSNA
72656024,1554,OSNA
27752417,579,OSNA
52174623,823,OSNA
32875728,1194,OSNA
61989010,763,OSNA
6128387,1158,OSNA
93164432,1431,OSNA
58162317,982,OSNA
2128334,1472,OSNA
11835672,1187,OSNA
74415255,1277,OSNA
74004505,862,OSNA
26611404,763,OSNA
98187892,1426,OSNA
47162801,1478,OSNA
82363606,1278,OSNA
3720768,1461,OSNA
12516620,576,OSNA
276497,354,OSNA
60993162,962,OSNA
94614340,1113,OSNA
30597493,680,OSNA
47296227,1361,OSNA
62270353,480,OSNA
69264807,371,OSNA
25887782,1001,OSNA
64110388,1271,OSNA
7850448,1211,OSNA
71890933,1431,OSNA
6917354,1359,OSNA
99281333,370,OSNA
35167510,663,OSNA
96863880,741,OSNA
95355701,1291,OSNA
74327748,918,OSNA
80023050,805,OSNA
34938284,1125,OSNA
56825393,559,OSNA
36884769,1564,OSNA
75444170,1564,OSNA
41217420,388,OSNA
94823534,823,OSNA
18421731,1554,OSNA
56137147,614,OSNA
86654627,1487,OSNA
50952872,1584,OSNA
81706007,943,OSNA
20820490,1612,OSNA
71088581,480,OSNA
20724466,1157,OSNA
13848049,1459,OSNA
42088056,800,OSNA
40619911,1353,OSNA
2984846,1172,OSNA
34193594,644,OSNA
10046630,1158,OSNA
74093088,1329,OSNA
82718814,1113,OSNA
23997284,1001,OSNA
2303186,944,OSNA
10950093,1488,OSNA
55646384,1505,OSNA
87757786,629,OSNA
53596863,881,OSNA
5931271,1438,OSNA
82537259,1135,OSNA
67188945,1236,OSNA
42009648,1199,OSNA
