u_id,home,name
60735466,1238,HMLC
50694948,610,HMLC
98019016,1424,HMLC
7252005,1073,HMLC
81197206,663,HMLC
80951847,1530,HMLC
32882974,1628,HMLC
62309407,500,HMLC
55768564,1194,HMLC
34112831,1374,HMLC
55670413,1221,HMLC
24933291,917,HMLC
2321366,1187,HMLC
80725861,339,HMLC
36064218,1478,HMLC
93215317,614,HMLC
99994,888,HMLC
19035327,1425,HMLC
27129641,339,HMLC
39841415,1483,HMLC
15795882,1374,HMLC
79591157,842,HMLC
18029328,1236,HMLC
62299859,630,HMLC
17204829,387,HMLC
82389733,1213,HMLC
42909993,1326,HMLC
49133203,1136,HMLC
35157384,1426,HMLC
87694537,1520,HMLC
12205212,963,HMLC
20776808,1277,HMLC
48436178,1604,HMLC
62162339,1187,HMLC
36234485,644,HMLC
5435790,1564,HMLC
44716330,1195,HMLC
66427244,1398,HMLC
53715749,1232,HMLC
33673232,1483,HMLC
58312700,767,HMLC
9427070,944,HMLC
97671596,1192,HMLC
28827993,1400,HMLC
33670860,1000,HMLC
79456542,463,HMLC
80827265,1483,HMLC
44798148,1614,HMLC
89121869,1454,HMLC
47631419,663,HMLC
23509826,1192,HMLC
73015266,1383,HMLC
33084922,1277,HMLC
6290144,579,HMLC
18230925,715,HMLC
13637058,1572,HMLC
10124188,1630,HMLC
43830696,663,HMLC
81018554,1609,HMLC
73882049,407,HMLC
27704051,371,HMLC
88225421,407,HMLC
71563722,663,HMLC
64742128,614,HMLC
77132737,643,HMLC
36250736,1466,HMLC
98851657,944,HMLC
71364969,812,HMLC
51262522,1449,HMLC
16663487,1253,HMLC
96543946,1344,HMLC
46698997,1647,HMLC
47295396,626,HMLC
39467733,851,HMLC
40184654,371,HMLC
87141662,1620,HMLC
98905885,1554,HMLC
98810740,1412,HMLC
40318821,1478,HMLC
44937145,1216,HMLC
19762216,1556,HMLC
18301160,957,HMLC
16493259,1542,HMLC
26438474,629,HMLC
3091719,757,HMLC
8887480,762,HMLC
10519598,888,HMLC
50396917,1199,HMLC
4347749,1584,HMLC
47762825,1437,HMLC
65932773,1174,HMLC
32614774,1554,HMLC
53944790,1192,HMLC
69660659,1034,HMLC
2113782,925,HMLC
1680875,1342,HMLC
72848030,1622,HMLC
9604214,1103,HMLC
728203,880,HMLC
22587034,1374,HMLC
30015228,1455,HMLC
26846815,842,HMLC
44432320,562,HMLC
65366158,1158,HMLC
5579311,1213,HMLC
95444774,862,HMLC
923887,899,HMLC
88114890,1072,HMLC
73141263,1059,HMLC
49680974,1221,HMLC
60140397,963,HMLC
79867049,1425,HMLC
29947968,1426,HMLC
45409553,1543,HMLC
66639666,339,HMLC
15384315,1425,HMLC
83974112,1582,HMLC
37316363,480,HMLC
18498843,463,HMLC
78397575,1312,HMLC
37632554,718,HMLC
55464003,774,HMLC
62154330,1216,HMLC
25536723,645,HMLC
12007648,1272,HMLC
14289706,643,HMLC
98126997,1520,HMLC
54285917,722,HMLC
77290632,1554,HMLC
17592454,800,HMLC
57636990,627,HMLC
65274021,1340,HMLC
55323103,624,HMLC
74243912,976,HMLC
34542425,1572,HMLC
86220162,917,HMLC
63306089,1103,HMLC
22369507,1214,HMLC
58176738,1594,HMLC
